model_regression_type,ame_std_error,coeff_std_error,coeff_95_ci_lower,ame_over_sd,model_dispersion_p-value,model_qaic,model_dispersion_alpha,variable,model_fit_rmse,model_num_data,avg_marginal_effect,coefficient,vif,model_dependent_mean,ame_95_ci_upper,coeff_p-value,model_dependent_std_dev,ame_z-statistic,coeff_z-statistic,coeff_95_ci_upper,corrected_coeff_p-value,ame_std_error_over_sd,ame_p-value,model_fit_rmse_over_dep_std_dev,dependent_variable,corrected_ame_p-value,independent_variables,ame_95_ci_lower
quasi-Poisson,0.051607632871159936,0.03178249707704412,0.611165694161441,0.32757919098645755,2.8946177408762918e-36,7648.498387038363,1.08038114958525,current_year,2.237097711655588,5313,0.9505762743734849,0.673458243771197,10.211836213816058,1.5891210239036326,1.051725376128325,1.1911721254659736e-99,2.901821301624689,18.419296167809676,21.189595082433684,0.7357507933809531,1.019759551313553e-98,0.017784566142052077,9.199187321207994e-76,0.770928833695951,citations_next_year,6.870031382434055e-75,in_degree,0.8494271726186473
quasi-Poisson,0.04640550435522607,0.028427859735620828,-0.12233463224894772,-0.03707335844672729,2.8946177408762918e-36,7648.498387038363,1.08038114958525,in_degree,2.237097711655588,5313,-0.10758026126348084,-0.06661705100957456,3.777277918412205,1.5891210239036326,-0.01662714404282152,0.01911031745017293,2.901821301624689,-2.318265101483924,-2.3433720170675287,-0.010899469770201405,0.03134449264023691,0.015991854608429636,0.020434917833719916,0.770928833695951,citations_next_year,0.033361191440166006,in_degree,-0.19853337848414093
quasi-Poisson,,0.067709667214455,-0.6619556255637866,,2.8946177408762918e-36,7648.498387038363,1.08038114958525,lagged_citations_next_year,2.237097711655588,5313,,-0.5292471164182624,1.431447029486201,1.5891210239036326,,5.434734394184109e-15,2.901821301624689,,-7.8164188097689555,-0.39653860727273815,2.1195464137318024e-14,,,0.770928833695951,citations_next_year,,in_degree,
quasi-Poisson,0.03442899801643198,0.021751387667409652,-0.028345371916472052,0.007802194429604148,2.8946177408762918e-36,7648.498387038363,1.08038114958525,num_votes_this_year,2.237097711655588,5313,0.02264057399524281,0.014286564525419551,1.7472270184902914,1.5891210239036326,0.0901201701312504,0.5113020411803533,2.901821301624689,0.6576018850283446,0.6568116362904639,0.05691850096731115,0.5982233881810134,0.011864616886351915,0.5107939829724885,0.770928833695951,citations_next_year,0.5982233881810134,in_degree,-0.04483902214076486
quasi-Poisson,0.13181166888211215,0.07967338203067233,-0.2455161781101145,-0.04991053292254584,2.8946177408762918e-36,7648.498387038363,1.08038114958525,seniority,2.237097711655588,5313,-0.14483144761008387,-0.08935921880349607,42.285984709325135,1.5891210239036326,0.11351467614097516,0.26204561360349865,2.901821301624689,-1.098775615530793,-1.121569293607932,0.06679774050312237,0.33246443731574626,0.04542377189398694,0.27186595080952974,0.770928833695951,citations_next_year,0.34083681660040605,in_degree,-0.40317757136114235
quasi-Poisson,0.12519423440188068,0.06626431418923437,-0.35710807023427144,-0.13289301145607657,2.8946177408762918e-36,7648.498387038363,1.08038114958525,seniority_squared,2.237097711655588,5313,-0.3856317714802968,-0.22723240096312564,23.211408068472643,1.5891210239036326,-0.14025558098054558,0.0006054031592958399,2.901821301624689,-3.0802678200211417,-3.429182113229249,-0.09735673169197984,0.0012938830110293218,0.04314333013262608,0.0020681453265404687,0.770928833695951,citations_next_year,0.004245140407109383,in_degree,-0.6310079619800486
quasi-Poisson,,0.01582313525496353,0.03812359221132088,,0.0016608964610726994,3387.4263209867277,5.829965902517819,(Intercept),5.102567016457219,4696,,0.0691363674335554,,8.186541737649064,,1.2463308046706911e-05,10.900445901889768,,4.369321649568036,0.10014914265578992,,,,0.46810626486138585,citations_next_5_years,,hub,
quasi-Poisson,0.6055803672642668,0.0883276270829296,-0.3555445754745386,-0.12553115005311782,0.0016608964610726994,3387.4263209867277,5.829965902517819,ad_hoc_this_year,5.102567016457219,4696,-1.3683455101560176,-0.18242560755211196,,8.186541737649064,-0.181429800573514,0.03889188374589686,10.900445901889768,-2.2595605540146098,-2.0653289755065543,-0.00930663962968531,0.05935239649917303,0.055555559168389584,0.023848538100179173,0.46810626486138585,citations_next_5_years,0.03804925851437677,hub,-2.555261219738517
quasi-Poisson,0.1414625084329352,0.017705327986083385,0.6889173703032414,0.47894844635122225,0.0016608964610726994,3387.4263209867277,5.829965902517819,current_year,5.102567016457219,4696,5.220751629245652,0.7236191754904339,8.656960279903101,8.186541737649064,5.498013050936906,0.0,10.900445901889768,36.905549654668505,40.870136721511614,0.7583209806776263,0.0,0.012977680886284699,3.764721565199961e-298,0.46810626486138585,citations_next_5_years,1.2012884267138056e-296,hub,4.9434902075544125
quasi-Poisson,0.13912670682440528,0.016300345119165907,-0.1332751521109361,-0.07808782472751614,0.0016608964610726994,3387.4263209867277,5.829965902517819,hub,5.102567016457219,4696,-0.8511921090385398,-0.10132706274179769,1.981957753412616,8.186541737649064,-0.5785087743750442,5.09168143770113e-10,10.900445901889768,-6.118107216559414,-6.216252600851841,-0.06937897337265926,1.7184424852241315e-09,0.012763395926792815,9.469335009555829e-10,0.46810626486138585,citations_next_5_years,3.1062958769664447e-09,hub,-1.1238754437020386
quasi-Poisson,,0.010208730167594113,-0.0758688766915216,,0.0016608964610726994,3387.4263209867277,5.829965902517819,lagged_citations_next_5_years,5.102567016457219,4696,,-0.0558601332351496,1.6582919310569828,8.186541737649064,,4.45486561806502e-08,10.900445901889768,,-5.471800343246229,-0.035851389778777595,1.221607681203767e-07,,,0.46810626486138585,citations_next_5_years,,hub,
quasi-Poisson,0.08005846562969743,0.009899193331400746,0.0005256054600970006,0.014881951640026972,0.0016608964610726994,3387.4263209867277,5.829965902517819,num_votes_this_year,5.102567016457219,4696,0.1622199087666537,0.019927667865641534,1.811403284610708,8.186541737649064,0.3191316180583986,0.04410834167037278,10.900445901889768,2.026268021635413,2.013059771489658,0.03932973027118607,0.06644647178669891,0.007344512908028652,0.042737326388979716,0.46810626486138585,citations_next_5_years,0.06465862742470639,hub,0.0053081994749092365
quasi-Poisson,0.5955493737322828,0.042732680644291185,-0.5779461339222246,-0.4601358890687978,0.0016608964610726994,3387.4263209867277,5.829965902517819,seniority,5.102567016457219,4696,-5.015686366312382,-0.494191618896562,42.986148607313545,8.186541737649064,-3.8484310427817343,6.219159938324448e-31,10.900445901889768,-8.421948855187752,-11.564723098235655,-0.41043710387089943,3.258097221420718e-30,0.0546353221778785,3.702727108204891e-17,0.46810626486138585,citations_next_5_years,1.5112293197440894e-16,hub,-6.182941689843051
quasi-Poisson,0.2805677512086604,0.03450319176711536,0.008610648634044801,0.05690057773410982,0.0016608964610726994,3387.4263209867277,5.829965902517819,seniority_squared,5.102567016457219,4696,0.6202416693769376,0.07623566184926979,23.284398695597776,8.186541737649064,1.1701443569693062,0.02713815141247632,10.900445901889768,2.210666288997908,2.209524914791484,0.1438606750644948,0.042335516203463056,0.02573910771485224,0.02705895461729589,0.46810626486138585,citations_next_5_years,0.042335516203463056,hub,0.0703389817845691
quasi-Poisson,,0.01659725296829338,0.013870072305769449,,0.0014657881073754909,3258.8294270603155,6.094312585054471,(Intercept),5.3476501290567295,4696,,0.046400090365924976,,8.186541737649064,,0.005179565171389589,10.900445901889768,,2.7956488013146243,0.0789301084260805,,,,0.49059003431498416,citations_next_5_years,,in_degree,
quasi-Poisson,0.665224610932163,0.09851238353765421,-0.39104076789461517,-0.13522984646568334,0.0014657881073754909,3258.8294270603155,6.094312585054471,ad_hoc_this_year,5.3476501290567295,4696,-1.4740656257200404,-0.19796004412961643,,8.186541737649064,-0.1702493466633339,0.04448476983661024,10.900445901889768,-2.2158915973575724,-2.0094940049232544,-0.0048793203646177175,0.06672715475491536,0.061027284289061574,0.02669892714741293,0.49059003431498416,citations_next_5_years,0.04202387187776654,in_degree,-2.777881904776752
quasi-Poisson,0.17905571658845423,0.020573576394171407,0.7175287920275291,0.5086479944395227,0.0014657881073754909,3258.8294270603155,6.094312585054471,current_year,5.3476501290567295,4696,5.544489946492744,0.7578522607932885,10.522979576296708,8.186541737649064,5.895432702232123,4.8654226820348126e-297,10.900445901889768,30.965165771480656,36.83619445999635,0.7981757295590479,1.4231361344951826e-295,0.016426457981632846,1.5879270773028213e-210,0.49059003431498416,citations_next_5_years,3.715749360888602e-209,in_degree,5.19354719075336
quasi-Poisson,0.12833545333241997,0.015590477151007098,-0.05181500440657038,-0.01603185360373993,0.0014657881073754909,3258.8294270603155,6.094312585054471,in_degree,5.3476501290567295,4696,-0.1747543529145836,-0.021258230688801845,3.9302517555675385,8.186541737649064,0.07677851355658002,0.17271255922750894,10.900445901889768,-1.361699735940679,-1.3635394531480793,0.00929854302896669,0.23394509726628393,0.01177341316928796,0.1732926646416918,0.49059003431498416,citations_next_5_years,0.23394509726628393,in_degree,-0.4262872193857479
quasi-Poisson,,0.01102026715666876,-0.08175297375460858,,0.0014657881073754909,3258.8294270603155,6.094312585054471,lagged_citations_next_5_years,5.3476501290567295,4696,,-0.060153647027528186,1.6950191511750374,8.186541737649064,,4.802919559451082e-08,10.900445901889768,,-5.458456330718539,-0.038554320300447795,1.3068409033855268e-07,,,0.49059003431498416,citations_next_5_years,,in_degree,
quasi-Poisson,0.09160587979375077,0.01122886588443326,-0.016479100819592262,0.0041456760840130405,0.0014657881073754909,3258.8294270603155,6.094312585054471,num_votes_this_year,5.3476501290567295,4696,0.045189717880542365,0.0055290719011274235,1.839874613562276,8.186541737649064,0.22473394304839917,0.6224379626873344,10.900445901889768,0.49330586619861433,0.4923980710102216,0.027537244621847107,0.7047604029137238,0.008403865366449773,0.6217964840517909,0.49059003431498416,citations_next_5_years,0.7047604029137238,in_degree,-0.13435450728731474
quasi-Poisson,0.6943599850949596,0.04403519589017673,-0.650426097811791,-0.5546030140195322,0.0014657881073754909,3258.8294270603155,6.094312585054471,seniority,5.3476501290567295,4696,-6.045420151344923,-0.5641186998148784,42.4275521254636,8.186541737649064,-4.684499588253027,1.4296494671994819e-37,10.900445901889768,-8.706463910817329,-12.81063223203966,-0.47781130181796583,7.840733796672159e-37,0.063700145053202,3.13501719647424e-18,0.49059003431498416,citations_next_5_years,1.3257723324848894e-17,in_degree,-7.406340714436807
quasi-Poisson,0.28617167626433526,0.034999396136262476,0.05952683316445223,0.09560096923856964,0.0014657881073754909,3258.8294270603155,6.094312585054471,seniority_squared,5.3476501290567295,4696,1.0420931933532562,0.128124389072177,23.249743070501587,8.186541737649064,1.6029793722268129,0.000251468237593716,10.900445901889768,3.641496625230934,3.660759990639632,0.19672194497990175,0.0005551279961974485,0.026253208248547228,0.00027105767932649507,0.49059003431498416,citations_next_5_years,0.0005946327840224985,in_degree,0.48120701447970715
quasi-Poisson,,0.012254035896213407,0.7034620045651996,,0.00042668045440718893,1552.5831645197654,15.509009892666734,(Intercept),7.541983878303876,3997,,0.7274794735870389,,15.917688266199649,,0.0,19.427168984559987,,59.36652052829678,0.7514969426088782,,,,0.38821837007224125,citations_next_10_years,,hub,
quasi-Poisson,0.7324035606142603,0.06799074354187135,-0.5383869886331478,-0.27395928509773976,0.00042668045440718893,1552.5831645197654,15.509009892666734,ad_hoc_this_year,7.541983878303876,3997,-5.322253326483037,-0.40512758000898075,,15.917688266199649,-3.8867687255301906,2.544552182614087e-09,19.427168984559987,-7.266831583968968,-5.958569636166538,-0.2718681713848137,7.974444786585219e-09,0.037699963447908866,3.6801715647343525e-13,0.38821837007224125,citations_next_10_years,1.3316909476512967e-12,hub,-6.757737927435887
quasi-Poisson,0.31522100126340974,0.016985594255620535,0.7349733234913933,0.5779893183695175,0.00042668045440718893,1552.5831645197654,15.509009892666734,current_year,7.541983878303876,3997,11.228696159235259,0.76826447648842,8.780473127449952,15.917688266199649,11.846517968882202,0.0,19.427168984559987,35.62166262473155,45.23035608449208,0.8015556294854467,0.0,0.016225781610997258,6.473390047741799e-278,0.38821837007224125,citations_next_10_years,1.6229713619695512e-276,hub,10.610874349588327
quasi-Poisson,0.25461402773343444,0.01591966708379967,-0.05068762606055428,-0.016012762362386863,0.00042668045440718893,1552.5831645197654,15.509009892666734,hub,7.541983878303876,3997,-0.3110826403236916,-0.019485651930439146,2.011616263024866,15.917688266199649,0.18795168399252205,0.22095271520525708,19.427168984559987,-1.2217812313521719,-1.223998707251129,0.011716322199675992,0.29266322991882504,0.01310607983776702,0.22179036797267085,0.38821837007224125,citations_next_10_years,0.29266322991882504,hub,-0.8101169646399057
quasi-Poisson,,0.003713717165805881,-0.02836447039130504,,0.00042668045440718893,1552.5831645197654,15.509009892666734,lagged_citations_next_10_years,7.541983878303876,3997,,-0.02108571849755735,1.5084933544751917,15.917688266199649,,1.364434346543441e-08,19.427168984559987,,-5.677793314931059,-0.01380696660380966,3.925544718333998e-08,,,0.38821837007224125,citations_next_10_years,,hub,
quasi-Poisson,0.12434455592866524,0.00794072464745821,0.014759175304790517,0.02464025765609437,0.00042668045440718893,1552.5831645197654,15.509009892666734,num_votes_this_year,7.541983878303876,3997,0.4786904493080433,0.030322709624958123,1.7332819611774046,15.917688266199649,0.7224013006018537,0.00013419347290736573,19.427168984559987,3.8497097499199033,3.81863255196291,0.04588624394512573,0.0003000121591750661,0.006400549458724007,0.00011825787709134559,0.38821837007224125,citations_next_10_years,0.0002660802234555276,hub,0.23497959801423324
quasi-Poisson,2.276292051682709,0.04150690619139562,-0.9136656193075664,-1.1743368824106963,0.00042668045440718893,1552.5831645197654,15.509009892666734,seniority,7.541983878303876,3997,-22.814041059393947,-0.8323135780627484,43.51122041356241,15.917688266199649,-18.35259061980106,1.9229300163654997e-89,19.427168984559987,-10.022457813587263,-20.05241186189124,-0.7509615368179304,1.4998854127650899e-88,0.11717054880676767,1.2144463273991657e-23,0.38821837007224125,citations_next_10_years,5.465008473296246e-23,hub,-27.27549149898685
quasi-Poisson,0.546602993027111,0.03041763385009624,0.2763246186172179,0.28075228864508694,0.00042668045440718893,1552.5831645197654,15.509009892666734,seniority_squared,7.541983878303876,3997,5.454222154310066,0.33594208545833293,23.433463844732884,15.917688266199649,6.525544334485007,2.3352871971578132e-28,19.427168984559987,9.978397893696753,11.04432011753176,0.39555955229944795,1.154487050989285e-27,0.028136008569315033,1.895017614545141e-23,0.38821837007224125,citations_next_10_years,8.419635224118284e-23,hub,4.382899974135135
quasi-Poisson,,0.01232748714146061,0.6891674142755918,,0.00038048318351239466,1523.1203907455902,15.798549266479556,(Intercept),7.588703599037931,3997,,0.7133288450927352,,15.917688266199649,,0.0,19.427168984559987,,57.86490279057936,0.7374902759098786,,,,0.39062323517488107,citations_next_10_years,,in_degree,
quasi-Poisson,0.7553209823486609,0.07032404148669216,-0.5453164050566901,-0.2752574007513005,0.00038048318351239466,1523.1203907455902,15.798549266479556,ad_hoc_this_year,7.588703599037931,3997,-5.347472038646265,-0.40748381649547294,,15.917688266199649,-3.86707011647547,6.857637549760684e-09,19.427168984559987,-7.079734528250982,-5.794374269183371,-0.2696512279342557,2.0398565931915254e-08,0.03887962177860103,1.4443087386693167e-12,0.39062323517488107,citations_next_10_years,5.069523672729302e-12,in_degree,-6.8278739608170484
quasi-Poisson,0.3267689976809763,0.017267570252311345,0.7676251241462287,0.6120049233106636,0.00038048318351239466,1523.1203907455902,15.798549266479556,current_year,7.588703599037931,3997,11.889523064538936,0.8014689399412742,10.365037779908171,15.917688266199649,12.529978531257935,0.0,19.427168984559987,36.38510124557975,46.4146911366406,0.8353127557363197,0.0,0.016820206687895724,7.324141662180447e-290,0.39062323517488107,citations_next_10_years,1.9775182487887206e-288,in_degree,11.249067597820005
quasi-Poisson,0.19905946238336286,0.012589016561694989,-0.0003305692733289907,0.01986887383149192,0.00038048318351239466,1523.1203907455902,15.798549266479556,in_degree,7.588703599037931,3997,0.38599596945729536,0.024343449788371444,4.032765515848065,15.917688266199649,0.776145346510593,0.05314935482063971,19.427168984559987,1.9390988242192522,1.9337054383137482,0.04901746885007188,0.07740839644001883,0.010246447258556722,0.05248930585506813,0.39062323517488107,citations_next_10_years,0.07676560981303714,in_degree,-0.0041534075960005246
quasi-Poisson,,0.003873865417267714,-0.03021762988976716,,0.00038048318351239466,1523.1203907455902,15.798549266479556,lagged_citations_next_10_years,7.588703599037931,3997,,-0.02262499319096721,1.5077570182538713,15.917688266199649,,5.207001950235436e-09,19.427168984559987,,-5.840417968604831,-0.015032356492167264,1.562100585070631e-08,,,0.39062323517488107,citations_next_10_years,,in_degree,
quasi-Poisson,0.1299051084730295,0.008271763853945185,0.008198505025308191,0.019865710697955667,0.00038048318351239466,1523.1203907455902,15.798549266479556,num_votes_this_year,7.588703599037931,3997,0.38593451872756585,0.024410864267660988,1.7843845830271425,15.917688266199649,0.6405438527424738,0.0031663670340697494,19.427168984559987,2.9708956273085474,2.951107490335126,0.04062322351001378,0.006387326603209667,0.006686775030179302,0.002969326758805403,0.39062323517488107,citations_next_10_years,0.006024472210061829,in_degree,0.1313251847126603
quasi-Poisson,2.451538686947682,0.041183429534408525,-0.9479332684014642,-1.2754910867298417,0.00038048318351239466,1523.1203907455902,15.798549266479556,seniority,7.588703599037931,3997,-24.779180880200695,-0.8672152297541803,43.492902070420364,15.917688266199649,-19.97425334707666,1.9569248897614618e-98,19.427168984559987,-10.107603446002443,-21.057382533662643,-0.7864971911068964,1.6354300864435073e-97,0.12619124736579357,5.1119436532063286e-24,0.39062323517488107,citations_next_10_years,2.3302496393187288e-23,in_degree,-29.5841084133248
quasi-Poisson,0.5611079481384603,0.030835750144635722,0.2927681135748934,0.2963809675653935,0.00038048318351239466,1523.1203907455902,15.798549266479556,seniority_squared,7.588703599037931,3997,5.757843140700293,0.35320507329465517,23.771235958063322,15.917688266199649,6.857594510490817,2.2350080610986516e-30,19.427168984559987,10.261560471211634,11.454401843248162,0.41364203301441693,1.153658572714157e-29,0.02888264103660233,1.0499611486874869e-24,0.39062323517488107,citations_next_10_years,4.913818175857439e-24,in_degree,4.658091770909716
